AGV,Action,TPID,SolveSeq,SolveResult
954,Reserve,5148,00001268,true
958,Reserve,2629,00001269,true
958,Release,2617
962,Reserve,2854,00001270,true
962,Reserve,2850,00001271,true
964,Reserve,2509,NotCross,true
968,Reserve,2882,00001272,true
968,Release,2896
952,Release,3156
952,Release,2899
955,Reserve,5466,00001273,true
955,Release,5209
954,Reserve,5209,00001274,true
954,Release,4977
959,Release,3645
958,Reserve,2633,00001275,true
960,Reserve,4818,NotCross,true
962,Release,2862
966,Reserve,56,NotCross,true
966,Reserve,57,NotCross,true
966,Reserve,58,NotCross,true
966,Reserve,59,NotCross,true
966,Reserve,60,NotCross,true
966,Reserve,61,NotCross,true
966,Reserve,62,NotCross,true
966,Reserve,63,NotCross,true
951,Reserve,2557,00001276,true
952,Release,2642
953,Release,2581
955,Reserve,5527,00001277,true
955,Release,5270
954,Reserve,5270,00001278,true
954,Release,5038
959,Reserve,3404,00001279,true
958,Release,2621
956,Reserve,4073,NotCross,true
963,Reserve,3356,00001280,true
952,Release,2385
953,Reserve,2079,NotCross,true
955,Reserve,5564,00001281,true
955,Release,5307
954,Reserve,5307,00001282,true
954,Release,5081
958,Reserve,2639,00001283,true
958,Release,2625
962,Reserve,2846,00001284,true
966,Reserve,64,NotCross,true
955,Reserve,5601,00001285,true
955,Release,5344
954,Reserve,5344,00001286,true
958,Reserve,2642,00001287,true
960,Release,4646
961,Reserve,4646,00001288,true
961,Reserve,4711,00001289,true
961,Reserve,4775,00001290,true
962,Release,2858
966,Reserve,65,NotCross,true
968,Reserve,2878,00001291,true
968,Reserve,2874,00001292,true
968,Release,2890
953,Reserve,1875,NotCross,true
955,Reserve,5662,00001293,true
955,Release,5405
954,Reserve,5405,00001294,true
954,Release,5148
959,Release,3554
958,Reserve,2645,00001295,true
958,Release,2629
960,Reserve,4858,NotCross,true
961,Release,4468
962,Reserve,2842,00001296,true
962,Reserve,2838,NotCross,true
962,Release,2854
963,Release,3368
964,Reserve,2513,NotCross,true
964,Release,2244
966,Reserve,66,NotCross,true
966,Reserve,67,NotCross,true
966,Reserve,68,NotCross,true
967,Reserve,4468,00001297,true
968,Reserve,2870,00001298,true
968,Release,2886
955,Reserve,5723,00001299,true
955,Release,5466
954,Reserve,5466,00001300,true
954,Release,5209
958,Release,2633
956,Reserve,4006,NotCross,true
966,Reserve,69,NotCross,true
966,Reserve,70,NotCross,true
966,Reserve,71,NotCross,true
966,Reserve,72,NotCross,true
966,Reserve,73,NotCross,true
967,Release,4222
953,Release,2585
954,Release,5270
963,Reserve,3352,00001301,true
959,Reserve,3400,00001302,true
962,Reserve,2834,NotCross,true
962,Release,2850
966,Reserve,74,NotCross,true
966,Reserve,75,NotCross,true
966,Reserve,76,NotCross,true
968,Reserve,2866,00001303,true
968,Release,2882
951,Reserve,2561,00001304,true
951,Release,2292
955,Release,5527
954,Reserve,5527,00001305,true
958,Release,2639
961,Reserve,4815,00001306,true
961,Release,4539
962,Reserve,2830,NotCross,true
962,Release,2846
956,Reserve,3918,NotCross,true
966,Reserve,77,NotCross,true
966,Reserve,78,NotCross,true
967,Reserve,4539,00001307,true
967,Release,4304
968,Reserve,2862,00001308,true
968,Release,2878
955,Reserve,5720,NotCross,true
954,Release,5307
958,Reserve,2657,00001309,true
958,Release,2642
959,Release,3478
960,Reserve,4919,NotCross,true
961,Reserve,4855,00001310,true
961,Reserve,4916,00001311,true
961,Release,4646
962,Release,2842
956,Reserve,3830,00001312,true
966,Reserve,79,NotCross,true
966,Reserve,80,NotCross,true
966,Reserve,81,NotCross,true
967,Reserve,4646,00001313,true
955,Reserve,5719,NotCross,true
963,Release,3364
958,Reserve,2660,00001314,true
958,Release,2645
961,Reserve,4977,00001315,true
961,Release,4711
962,Reserve,2826,NotCross,true
956,Reserve,3793,00001316,true
964,Reserve,2517,NotCross,true
966,Reserve,338,NotCross,true
967,Reserve,4711,00001317,true
967,Release,4386
968,Reserve,2858,00001318,true
968,Release,2874
951,Release,2549
954,Release,5344
958,Reserve,2663,NotCross,true
961,Reserve,5038,00001319,true
961,Release,4775
962,Reserve,2822,NotCross,true
956,Reserve,3736,00001320,true
967,Reserve,4775,00001321,true
967,Release,4468
968,Reserve,2854,00001322,true
968,Release,2870
953,Release,2589
955,Release,5564
954,Reserve,5564,00001323,true
963,Reserve,3348,00001324,true
963,Release,3360
958,Reserve,2667,NotCross,true
959,Reserve,3396,00001325,true
961,Reserve,5081,00001326,true
961,Release,4815
962,Reserve,2818,NotCross,true
956,Reserve,3645,00001327,true
967,Reserve,4815,00001328,true
967,Release,4539
968,Reserve,2850,00001329,true
968,Release,2866
951,Reserve,2565,00001330,true
954,Release,5405
963,Reserve,3344,00001331,true
959,Release,3410
960,Reserve,4980,NotCross,true
961,Release,4855
956,Reserve,3554,00001332,true
964,Release,2505
966,Reserve,595,NotCross,true
967,Reserve,4855,00001333,true
952,Reserve,1924,NotCross,true
952,Reserve,2128,NotCross,true
952,Reserve,2385,00001334,true
952,Reserve,2642,00001335,true
963,Reserve,3340,00001336,true
963,Release,3356
957,Reserve,2505,00001337,true
957,Reserve,2248,00001338,true
957,Reserve,1991,NotCross,true
957,Reserve,1787,NotCross,true
958,Reserve,2671,NotCross,true
958,Release,2657
961,Reserve,5148,00001339,true
962,Reserve,2814,NotCross,true
956,Reserve,3478,00001340,true
956,Release,3830
967,Release,4646
968,Reserve,2846,00001341,true
968,Release,2862
963,Reserve,3336,00001342,true
963,Release,3352
958,Reserve,2675,NotCross,true
958,Release,2660
960,Reserve,5041,NotCross,true
961,Reserve,5209,00001343,true
961,Release,4916
962,Reserve,2810,NotCross,true
956,Reserve,3410,00001344,true
956,Release,3793
964,Reserve,2521,00001345,true
967,Reserve,4916,00001346,true
967,Release,4711
968,Reserve,2842,00001347,true
968,Release,2858
951,Release,2553
955,Release,5601
954,Reserve,5601,00001348,true
958,Reserve,2679,NotCross,true
960,Reserve,5084,NotCross,true
961,Reserve,5270,00001349,true
961,Release,4977
962,Reserve,2806,NotCross,true
964,Reserve,2525,00001350,true
965,Reserve,988,NotCross,true
965,Reserve,784,NotCross,true
965,Reserve,785,NotCross,true
965,Reserve,786,NotCross,true
965,Reserve,787,NotCross,true
965,Reserve,788,NotCross,true
967,Reserve,4977,00001351,true
967,Release,4775
968,Reserve,2585,00001352,true
954,Release,5466
963,Reserve,3332,00001353,true
963,Release,3348
958,Reserve,2422,NotCross,true
959,Reserve,3392,00001354,true
960,Reserve,5151,NotCross,true
961,Reserve,5307,00001355,true
961,Release,5038
956,Release,3736
964,Reserve,2529,00001356,true
966,Reserve,852,NotCross,true
967,Reserve,5038,00001357,true
968,Release,2854
953,Release,2593
952,Reserve,2645,00001358,true
951,Reserve,2569,00001359,true
951,Release,2557
961,Reserve,5344,00001360,true
961,Release,5081
962,Reserve,2802,NotCross,true
963,Reserve,3328,00001361,true
963,Release,3344
964,Reserve,2533,NotCross,true
965,Reserve,789,NotCross,true
966,Reserve,1056,NotCross,true
967,Reserve,5081,00001362,true
967,Release,4815
951,Reserve,2573,00001363,true
959,Release,3404
961,Reserve,5405,00001364,true
961,Release,5148
962,Reserve,2798,NotCross,true
967,Reserve,5148,00001365,true
967,Release,4855
968,Reserve,2328,NotCross,true
951,Reserve,2577,00001366,true
951,Release,2561
955,Release,5662
954,Reserve,5662,00001367,true
961,Reserve,5466,00001368,true
961,Release,5209
963,Reserve,3324,00001369,true
963,Release,3340
964,Reserve,2537,00001370,true
964,Release,2521
965,Reserve,790,NotCross,true
967,Reserve,5209,00001371,true
967,Release,4916
951,Reserve,2581,00001372,true
951,Release,2565
954,Release,5527
959,Reserve,3388,00001373,true
959,Release,3400
958,Reserve,2165,NotCross,true
956,Release,3645
961,Reserve,5527,00001374,true
962,Reserve,2794,NotCross,true
963,Reserve,3320,00001375,true
963,Release,3336
964,Reserve,2541,00001376,true
964,Release,2525
965,Reserve,791,NotCross,true
967,Release,4977
963,Reserve,3316,00001377,true
963,Release,3332
958,Reserve,1961,NotCross,true
959,Reserve,3384,00001378,true
961,Release,5270
956,Reserve,3404,00001379,true
965,Reserve,792,NotCross,true
967,Reserve,5270,00001380,true
967,Release,5038
968,Reserve,2071,NotCross,true
968,Release,2850
951,Release,2569
959,Reserve,3380,00001381,true
959,Release,3396
961,Release,5307
964,Reserve,2545,00001382,true
964,Release,2529
967,Reserve,5307,00001383,true
968,Reserve,1867,NotCross,true
951,Release,2573
955,Release,5723
954,Reserve,5723,00001384,true
954,Reserve,5784,NotCross,true
963,Reserve,3312,00001385,true
963,Release,3328
957,Release,2505
959,Reserve,3376,00001386,true
959,Release,3392
964,Reserve,2549,00001387,true
965,Reserve,793,NotCross,true
967,Release,5081
954,Release,5564
963,Reserve,3308,00001388,true
963,Release,3324
959,Reserve,3372,00001389,true
959,Release,3388
961,Reserve,5564,00001390,true
961,Release,5344
956,Release,3554
964,Reserve,2553,00001391,true
964,Release,2537
965,Reserve,794,NotCross,true
967,Reserve,5344,00001392,true
954,Reserve,5781,NotCross,true
963,Reserve,3304,00001393,true
963,Release,3320
962,Reserve,2537,00001394,true
962,Reserve,2280,NotCross,true
965,Reserve,795,NotCross,true
967,Release,5148
954,Reserve,5780,NotCross,true
959,Reserve,3368,00001395,true
959,Release,3384
960,Reserve,5148,00001396,true
960,Reserve,5145,NotCross,true
960,Reserve,5144,NotCross,true
961,Release,5405
956,Reserve,3400,00001397,true
964,Reserve,2557,00001398,true
964,Release,2541
967,Reserve,5405,00001399,true
967,Release,5209
968,Release,2846
963,Reserve,3300,00001400,true
963,Release,3316
959,Reserve,3364,00001401,true
959,Release,3380
962,Reserve,2023,NotCross,true
964,Reserve,2561,00001402,true
964,Release,2545
965,Reserve,796,NotCross,true
954,Release,5601
963,Reserve,3296,00001403,true
963,Release,3312
961,Reserve,5601,00001404,true
961,Reserve,5598,NotCross,true
961,Reserve,5597,NotCross,true
962,Reserve,1819,NotCross,true
956,Release,3478
964,Release,2549
965,Reserve,797,NotCross,true
967,Release,5270
953,Reserve,1875,NotCross,true
953,Reserve,2079,NotCross,true
953,Reserve,2336,NotCross,true
953,Reserve,2593,00001405,true
959,Reserve,3360,00001406,true
959,Release,3376
964,Reserve,2565,00001407,true
965,Reserve,798,NotCross,true
963,Reserve,3292,00001408,true
963,Reserve,3035,NotCross,true
963,Release,3308
959,Reserve,3356,00001409,true
959,Release,3372
961,Release,5466
964,Reserve,2569,00001410,true
964,Release,2553
967,Reserve,5466,00001411,true
967,Reserve,5463,NotCross,true
967,Reserve,5462,NotCross,true
959,Reserve,3352,00001412,true
959,Release,3368
956,Reserve,3396,00001413,true
964,Reserve,2573,00001414,true
964,Release,2557
965,Reserve,799,NotCross,true
952,Release,2642
953,Reserve,2850,00001415,true
954,Release,5662
963,Release,3304
957,Reserve,1787,NotCross,true
957,Reserve,1991,NotCross,true
957,Reserve,2248,NotCross,true
957,Reserve,2505,00001416,true
956,Release,3410
965,Reserve,800,NotCross,true
966,Release,595
967,Release,5307
968,Release,2842
952,Reserve,2657,00001417,true
953,Reserve,3107,00001418,true
959,Reserve,3348,00001419,true
959,Release,3364
964,Release,2561
965,Reserve,801,NotCross,true
963,Reserve,2778,NotCross,true
959,Reserve,3344,00001420,true
959,Release,3360
961,Release,5527
968,Release,2585
951,Reserve,2585,00001421,true
951,Reserve,2589,00001422,true
955,Reserve,5709,NotCross,true
955,Reserve,5708,NotCross,true
955,Reserve,5647,NotCross,true
957,Reserve,2762,NotCross,true
959,Reserve,3340,00001423,true
959,Release,3356
964,Release,2565
965,Reserve,802,NotCross,true
951,Release,2577
952,Release,2645
953,Reserve,3111,00001424,true
957,Reserve,3019,NotCross,true
964,Reserve,2577,00001425,true
965,Reserve,803,NotCross,true
967,Release,5344
952,Reserve,2660,00001426,true
955,Reserve,5586,NotCross,true
963,Reserve,2521,00001427,true
963,Release,3300
959,Reserve,3336,00001428,true
959,Release,3352
956,Reserve,3392,00001429,true
965,Reserve,804,NotCross,true
965,Reserve,805,NotCross,true
959,Reserve,3332,00001430,true
959,Release,3348
961,Release,5564
956,Release,3404
964,Release,2569
965,Reserve,806,NotCross,true
965,Reserve,807,NotCross,true
965,Reserve,808,NotCross,true
965,Reserve,809,NotCross,true
951,Release,2581
952,Reserve,2917,00001431,true
963,Reserve,2264,NotCross,true
957,Reserve,3023,NotCross,true
960,Release,5148
964,Reserve,2581,00001432,true
965,Reserve,810,NotCross,true
965,Reserve,811,NotCross,true
965,Reserve,812,NotCross,true
965,Reserve,813,NotCross,true
952,Reserve,3174,00001433,true
959,Reserve,3328,00001434,true
959,Release,3344
962,Release,2537
956,Reserve,3388,00001435,true
956,Release,3400
965,Reserve,814,NotCross,true
965,Reserve,815,NotCross,true
965,Reserve,816,NotCross,true
966,Reserve,1843,00001436,true
966,Reserve,2047,00001437,true
966,Reserve,2304,00001438,true
966,Reserve,2561,00001439,true
967,Release,5405
953,Reserve,3115,00001440,true
955,Reserve,5549,NotCross,true
959,Reserve,3324,00001441,true
959,Release,3340
956,Reserve,3384,00001442,true
965,Reserve,817,NotCross,true
965,Reserve,818,NotCross,true
965,Reserve,819,NotCross,true
963,Reserve,2007,NotCross,true
963,Release,3296
959,Reserve,3320,00001443,true
959,Release,3336
961,Release,5601
956,Reserve,3380,00001444,true
956,Release,3396
964,Release,2573
965,Reserve,820,NotCross,true
965,Reserve,821,NotCross,true
965,Reserve,822,NotCross,true
956,Reserve,3376,00001445,true
956,Release,3392
963,Reserve,1803,NotCross,true
965,Reserve,823,NotCross,true
965,Reserve,824,NotCross,true
967,Reserve,5452,NotCross,true
952,Reserve,3431,00001446,true
953,Release,2593
959,Reserve,3316,00001447,true
959,Release,3332
957,Reserve,3027,NotCross,true
956,Reserve,3372,00001448,true
956,Release,3388
965,Reserve,825,NotCross,true
965,Reserve,826,NotCross,true
965,Reserve,827,NotCross,true
967,Release,5466
951,Reserve,2593,00001449,true
951,Reserve,2597,00001450,true
955,Reserve,5512,NotCross,true
959,Reserve,3312,00001451,true
959,Release,3328
965,Reserve,828,NotCross,true
965,Reserve,829,NotCross,true
965,Reserve,830,NotCross,true
966,Reserve,2565,00001452,true
967,Reserve,5451,00001453,true
951,Release,2585
959,Release,3324
958,Reserve,1961,NotCross,true
958,Reserve,2165,NotCross,true
958,Reserve,2422,NotCross,true
958,Reserve,2679,NotCross,true
956,Reserve,3368,00001454,true
956,Release,3384
964,Reserve,2585,00001455,true
965,Reserve,831,NotCross,true
965,Reserve,832,NotCross,true
965,Reserve,833,NotCross,true
953,Reserve,3119,00001456,true
953,Release,2850
959,Reserve,3308,00001457,true
957,Release,2505
956,Reserve,3364,00001458,true
956,Release,3380
965,Reserve,834,NotCross,true
965,Reserve,835,NotCross,true
965,Reserve,836,NotCross,true
968,Reserve,1867,NotCross,true
968,Reserve,2071,NotCross,true
968,Reserve,2075,NotCross,true
952,Reserve,3499,00001459,true
951,Reserve,2601,00001460,true
959,Reserve,3304,00001461,true
959,Release,3320
964,Release,2577
965,Reserve,837,NotCross,true
965,Reserve,838,NotCross,true
965,Reserve,839,NotCross,true
951,Release,2589
959,Reserve,3300,00001462,true
959,Release,3316
958,Reserve,2936,NotCross,true
956,Reserve,3360,00001463,true
956,Release,3376
964,Reserve,2589,00001464,true
965,Reserve,840,NotCross,true
965,Reserve,841,NotCross,true
965,Reserve,842,NotCross,true
967,Reserve,5448,NotCross,true
951,Reserve,2605,00001465,true
951,Reserve,2609,00001466,true
951,Release,2593
953,Release,3107
957,Reserve,3031,NotCross,true
958,Reserve,3193,NotCross,true
956,Reserve,3356,00001467,true
956,Release,3372
963,Release,3035
964,Reserve,2593,00001468,true
964,Release,2581
965,Reserve,843,NotCross,true
965,Reserve,844,NotCross,true
966,Reserve,2569,00001469,true
952,Release,2657
959,Reserve,3296,00001470,true
959,Reserve,3039,00001471,true
959,Release,3312
958,Reserve,3450,NotCross,true
956,Reserve,3352,00001472,true
956,Release,3368
960,Reserve,5134,NotCross,true
960,Reserve,5133,00001473,true
960,Reserve,5066,00001474,true
965,Reserve,587,NotCross,true
967,Reserve,5445,NotCross,true
952,Reserve,3575,00001475,true
951,Reserve,2613,00001476,true
951,Release,2597
953,Reserve,3123,00001477,true
954,Reserve,5770,NotCross,true
954,Reserve,5769,NotCross,true
954,Reserve,5766,NotCross,true
964,Reserve,2597,00001478,true
964,Release,2585
966,Release,1843
967,Reserve,5443,NotCross,true
951,Reserve,2617,00001479,true
951,Release,2601
959,Release,3308
956,Reserve,3348,00001480,true
956,Release,3364
962,Reserve,1819,NotCross,true
962,Reserve,2023,NotCross,true
962,Reserve,2280,NotCross,true
962,Reserve,2537,00001481,true
964,Reserve,2601,00001482,true
964,Release,2589
965,Reserve,588,NotCross,true
966,Release,2047
968,Reserve,2079,00001483,true
951,Release,2605
954,Reserve,5763,NotCross,true
958,Reserve,3446,NotCross,true
956,Reserve,3344,00001484,true
956,Release,3360
961,Reserve,5587,NotCross,true
963,Release,2521
964,Reserve,2605,00001485,true
965,Reserve,589,NotCross,true
967,Release,5451
952,Release,2660
951,Reserve,2621,00001486,true
953,Reserve,2866,NotCross,true
953,Release,3111
955,Reserve,5451,00001487,true
955,Reserve,5390,NotCross,true
955,Release,5586
959,Reserve,2782,NotCross,true
957,Reserve,3035,00001488,true
956,Release,3356
961,Reserve,5586,00001489,true
961,Reserve,5583,NotCross,true
964,Release,2593
965,Reserve,590,NotCross,true
967,Release,5448
952,Reserve,3666,00001490,true
951,Reserve,2625,00001491,true
951,Release,2609
954,Reserve,5761,NotCross,true
955,Reserve,5329,NotCross,true
956,Reserve,3340,00001492,true
960,Reserve,5023,00001493,true
961,Reserve,5546,NotCross,true
964,Reserve,2609,00001494,true
964,Release,2597
966,Reserve,2573,00001495,true
966,Release,2304
952,Release,2917
951,Reserve,2629,00001496,true
951,Release,2613
955,Reserve,5292,00001497,true
956,Reserve,3336,00001498,true
956,Release,3352
964,Reserve,2613,00001499,true
965,Reserve,591,NotCross,true
955,Reserve,5255,NotCross,true
959,Reserve,2525,00001500,true
959,Release,3304
956,Reserve,3332,00001501,true
956,Release,3348
962,Reserve,2541,00001502,true
964,Release,2601
965,Reserve,592,NotCross,true
967,Reserve,5421,NotCross,true
951,Reserve,2633,00001503,true
951,Release,2617
955,Reserve,5194,NotCross,true
955,Release,5451
958,Reserve,3442,NotCross,true
964,Reserve,2617,00001504,true
964,Release,2605
965,Reserve,593,NotCross,true
966,Release,2561
968,Reserve,2083,00001505,true
952,Reserve,3757,00001506,true
952,Release,3174
951,Release,2621
953,Release,3115
954,Reserve,5748,NotCross,true
959,Reserve,2268,NotCross,true
956,Reserve,3328,00001507,true
956,Release,3344
960,Reserve,4962,00001508,true
964,Reserve,2621,00001509,true
952,Release,3431
951,Reserve,2639,00001510,true
951,Release,2625
956,Reserve,3324,00001511,true
956,Release,3340
961,Reserve,5509,NotCross,true
964,Reserve,2625,00001512,true
964,Release,2609
965,Reserve,594,NotCross,true
966,Reserve,2577,00001513,true
952,Reserve,3814,00001514,true
951,Reserve,2642,00001515,true
953,Reserve,2609,00001516,true
953,Reserve,2352,00001517,true
953,Reserve,2095,00001518,true
954,Reserve,5739,NotCross,true
956,Reserve,3320,00001519,true
956,Release,3336
964,Release,2613
965,Reserve,595,NotCross,true
952,Reserve,3851,00001520,true
952,Release,3499
951,Reserve,2645,00001521,true
951,Release,2629
959,Reserve,2011,NotCross,true
959,Release,3300
962,Reserve,2545,00001522,true
964,Reserve,2629,00001523,true
965,Reserve,596,NotCross,true
952,Reserve,3939,00001524,true
952,Release,3575
951,Release,2633
953,Reserve,1891,NotCross,true
955,Release,5292
956,Reserve,3316,00001525,true
956,Release,3332
959,Reserve,1807,NotCross,true
960,Reserve,4901,NotCross,true
960,Release,5133
964,Reserve,2633,00001526,true
964,Release,2617
966,Release,2565
968,Reserve,2087,NotCross,true
952,Reserve,4027,00001527,true
952,Release,3666
953,Release,3119
955,Reserve,5133,00001528,true
956,Reserve,3312,00001529,true
956,Release,3328
958,Reserve,3438,NotCross,true
961,Reserve,5448,00001530,true
963,Reserve,1803,NotCross,true
963,Reserve,2007,NotCross,true
963,Reserve,2264,NotCross,true
963,Reserve,2521,00001531,true
964,Release,2621
965,Reserve,597,NotCross,true
952,Reserve,4094,00001532,true
952,Release,3757
951,Release,2639
964,Reserve,2639,00001533,true
964,Release,2625
965,Reserve,598,NotCross,true
966,Reserve,2581,00001534,true
966,Release,2569
952,Reserve,4161,00001535,true
952,Release,3814
951,Reserve,2657,00001536,true
951,Release,2642
956,Reserve,3308,00001537,true
956,Release,3324
964,Reserve,2642,00001538,true
965,Reserve,599,NotCross,true
966,Reserve,2585,00001539,true
952,Reserve,4222,00001540,true
952,Release,3851
951,Reserve,2660,00001541,true
951,Release,2645
956,Reserve,3304,00001542,true
956,Release,3320
960,Reserve,4840,NotCross,true
961,Release,5586
963,Reserve,2778,NotCross,true
964,Reserve,2645,00001543,true
964,Release,2629
966,Reserve,2589,00001544,true
966,Release,2573
952,Reserve,4304,00001545,true
952,Release,3939
951,Reserve,2917,00001546,true
956,Reserve,3300,00001547,true
956,Release,3316
961,Reserve,5387,NotCross,true
962,Reserve,2549,00001548,true
964,Release,2633
965,Reserve,600,NotCross,true
966,Reserve,2593,00001549,true
966,Release,2577
968,Reserve,2091,00001550,true
968,Release,2079
952,Reserve,4386,00001551,true
952,Release,4027
955,Release,5255
956,Reserve,3043,00001552,true
958,Reserve,3434,00001553,true
960,Release,5066
965,Reserve,601,NotCross,true
952,Reserve,4468,00001554,true
952,Release,4094
953,Release,3123
954,Reserve,5748,NotCross,true
955,Reserve,5066,00001555,true
956,Release,3312
959,Release,3039
965,Reserve,602,NotCross,true
966,Reserve,2597,00001556,true
966,Release,2581
952,Reserve,4539,00001557,true
952,Release,4161
951,Reserve,3174,00001558,true
957,Reserve,3039,00001559,true
960,Reserve,4800,00001560,true
960,Release,5023
962,Release,2537
966,Reserve,2601,00001561,true
966,Release,2585
952,Release,4222
955,Reserve,5023,00001562,true
956,Reserve,2786,NotCross,true
960,Reserve,4760,00001563,true
961,Reserve,5326,NotCross,true
964,Release,2639
965,Reserve,603,NotCross,true
952,Reserve,4646,00001564,true
952,Release,4304
958,Reserve,3431,00001565,true
960,Reserve,4696,00001566,true
960,Reserve,4631,00001567,true
960,Release,4962
962,Reserve,2553,00001568,true
965,Reserve,604,NotCross,true
966,Reserve,2605,00001569,true
966,Release,2589
967,Reserve,5443,NotCross,true
967,Reserve,5445,NotCross,true
952,Reserve,4711,00001570,true
952,Release,4386
955,Reserve,4962,00001571,true
955,Release,5194
959,Release,2525
960,Release,4901
965,Reserve,605,NotCross,true
966,Release,2593
952,Reserve,4775,00001572,true
952,Release,4468
953,Release,2609
954,Reserve,5761,NotCross,true
954,Reserve,5763,NotCross,true
958,Reserve,3428,00001573,true
960,Reserve,4524,00001574,true
960,Release,4840
964,Release,2642
966,Reserve,2609,00001575,true
966,Reserve,2613,00001576,true
966,Release,2597
952,Reserve,4815,00001577,true
953,Release,2352
954,Reserve,5766,NotCross,true
955,Reserve,4959,00001578,true
955,Release,5133
956,Reserve,2529,00001579,true
956,Release,3308
960,Reserve,4453,00001580,true
960,Release,4800
961,Reserve,5289,00001581,true
962,Release,2541
965,Reserve,606,NotCross,true
952,Reserve,4855,00001582,true
952,Release,4539
954,Reserve,5769,NotCross,true
958,Reserve,3496,00001583,true
960,Reserve,4371,00001584,true
960,Release,4760
965,Reserve,607,NotCross,true
965,Reserve,608,NotCross,true
966,Reserve,2617,00001585,true
966,Release,2601
952,Reserve,4916,00001586,true
952,Release,4646
953,Release,2095
956,Reserve,2272,NotCross,true
960,Reserve,4289,00001587,true
960,Release,4696
961,Reserve,5252,NotCross,true
962,Reserve,2557,00001588,true
962,Release,2545
964,Release,2645
965,Reserve,609,NotCross,true
965,Reserve,610,NotCross,true
965,Reserve,611,NotCross,true
965,Reserve,612,NotCross,true
966,Reserve,2621,00001589,true
966,Release,2605
968,Reserve,2095,00001590,true
968,Reserve,2099,NotCross,true
952,Reserve,4977,00001591,true
952,Release,4711
960,Reserve,4207,00001592,true
960,Release,4631
961,Reserve,5191,NotCross,true
961,Release,5448
962,Reserve,2561,00001593,true
965,Reserve,613,NotCross,true
965,Reserve,614,NotCross,true
965,Reserve,615,NotCross,true
965,Reserve,616,NotCross,true
967,Reserve,5448,00001594,true
967,Reserve,5451,00001595,true
967,Reserve,5390,00001596,true
952,Reserve,5038,00001597,true
952,Release,4775
954,Reserve,5708,00001598,true
955,Reserve,4956,NotCross,true
960,Reserve,4146,00001599,true
960,Release,4524
961,Reserve,5130,NotCross,true
962,Reserve,2565,00001600,true
962,Release,2549
965,Reserve,617,NotCross,true
965,Reserve,618,NotCross,true
965,Reserve,619,NotCross,true
966,Reserve,2625,00001601,true
966,Release,2609
952,Reserve,5081,00001602,true
952,Release,4815
951,Release,2657
955,Release,5066
956,Reserve,2015,NotCross,true
956,Release,3304
958,Reserve,3572,00001603,true
960,Reserve,4079,00001604,true
961,Reserve,5063,NotCross,true
962,Reserve,2569,00001605,true
962,Release,2553
964,Reserve,2657,00001606,true
965,Reserve,620,NotCross,true
965,Reserve,621,NotCross,true
965,Reserve,622,NotCross,true
966,Reserve,2629,00001607,true
966,Release,2613
968,Reserve,2103,NotCross,true
952,Release,4855
955,Reserve,4954,NotCross,true
956,Reserve,1811,NotCross,true
960,Reserve,4012,00001608,true
960,Release,4453
961,Reserve,5020,00001609,true
961,Release,5289
965,Reserve,623,NotCross,true
965,Reserve,624,NotCross,true
965,Reserve,625,NotCross,true
966,Reserve,2633,00001610,true
966,Release,2617
968,Release,2091
952,Reserve,5148,00001611,true
952,Release,4916
960,Reserve,3924,00001612,true
960,Release,4371
962,Reserve,2573,00001613,true
962,Release,2557
965,Reserve,626,NotCross,true
965,Reserve,627,NotCross,true
965,Reserve,628,NotCross,true
968,Reserve,2107,NotCross,true
968,Reserve,2111,NotCross,true
968,Release,2095
952,Reserve,5209,00001614,true
952,Release,4977
954,Reserve,5647,00001615,true
958,Release,3434
960,Reserve,3836,00001616,true
960,Release,4289
962,Reserve,2577,00001617,true
962,Release,2561
965,Reserve,629,NotCross,true
965,Reserve,630,NotCross,true
966,Reserve,2639,00001618,true
966,Release,2621
967,Reserve,5329,00001619,true
952,Reserve,5270,00001620,true
958,Reserve,3663,00001621,true
959,Reserve,1807,NotCross,true
959,Reserve,2011,NotCross,true
959,Reserve,2268,NotCross,true
959,Reserve,2525,00001622,true
960,Reserve,3799,00001623,true
960,Release,4207
966,Reserve,2642,00001624,true
966,Release,2625
968,Reserve,2115,NotCross,true
952,Release,5038
953,Reserve,1891,NotCross,true
953,Reserve,2095,00001625,true
953,Reserve,2099,00001626,true
960,Reserve,3742,00001627,true
960,Release,4146
962,Reserve,2581,00001628,true
962,Release,2565
966,Reserve,2645,00001629,true
966,Release,2629
968,Reserve,2119,00001630,true
968,Release,2103
955,Release,5023
960,Reserve,3651,00001631,true
960,Release,4079
962,Reserve,2585,00001632,true
962,Release,2569
968,Release,2107
952,Reserve,5267,00001633,true
954,Reserve,5586,00001634,true
958,Release,3431
960,Reserve,3560,00001635,true
960,Release,4012
962,Reserve,2589,00001636,true
962,Release,2573
966,Release,2633
967,Reserve,5292,00001637,true
968,Reserve,2125,00001638,true
952,Reserve,5266,NotCross,true
952,Release,5081
951,Reserve,3431,00001639,true
951,Reserve,3499,00001640,true
951,Reserve,3575,00001641,true
956,Release,3043
957,Reserve,3043,00001642,true
957,Reserve,3047,00001643,true
958,Reserve,3754,00001644,true
960,Reserve,3484,00001645,true
960,Release,3924
968,Reserve,2128,00001646,true
968,Release,2111
957,Release,3035
960,Release,3836
963,Reserve,3035,00001647,true
962,Reserve,2593,00001648,true
962,Release,2577
